"id","title","year","genres","rating","votes","isaction","isadventure","iscomedy","iscrime","isdocumentary","isdrama","ishorror","ismystery","isromance","isthriller"
"tt3896198","Guardians of the Galaxy Vol. 2","2017","[Action, Adventure, Comedy]","7.6","555874","true","true","true","false","false","false","false","false","false","false"
"tt4060244","In God's Time","2017","[Drama]","4.4","80","false","false","false","false","false","true","false","false","false","false"
"tt0929632","Precious","2009","[Drama]","7.3","104585","false","false","false","false","false","true","false","false","false","false"
"tt1022603","500 Days of Summer","2009","[Comedy, Drama, Romance]","7.7","466764","false","false","true","false","false","true","false","false","true","false"
"tt6131632","If You're Looking for Trouble","2009","[Comedy, Musical]","9.4","96","false","false","true","false","false","false","false","false","false","false"
"tt7427356","The Last Laugh","2019","[Comedy]","5.6","4785","false","false","true","false","false","false","false","false","false","false"
"tt7468056","The Outlaws","2017","[Action, Crime]","7.2","4090","true","false","false","true","false","false","false","false","false","false"
"tt0485920","Vengeance","2006","[Action, Crime, Drama]","3.6","133","true","false","false","true","false","true","false","false","false","false"
"tt1512240","Thin Ice","2011","[Comedy, Crime, Drama]","6.2","4607","false","false","true","true","false","true","false","false","false","false"
"tt8354112","Mosul","2019","[Documentary]","8.4","1560","false","false","false","false","true","false","false","false","false","false"
"tt3247998","Samad Goes to War","1986","[Drama]","5.2","29","false","false","false","false","false","true","false","false","false","false"
"tt3264494","Friend 2","2013","[Action, Drama]","6.2","505","true","false","false","false","false","true","false","false","false","false"
"tt3463250","Farewell","2014","[Drama]","7.5","96","false","false","false","false","false","true","false","false","false","false"
"tt1104001","TRON: Legacy","2010","[Action, Adventure, Sci-Fi]","6.8","310334","true","true","false","false","false","false","false","false","false","false"
"tt0026266","David Copperfield","1935","[Adventure, Drama, Romance]","7.4","3692","false","true","false","false","false","true","false","false","true","false"
"tt0058453","Paris When It Sizzles","1964","[Comedy, Romance]","6.4","7684","false","false","true","false","false","false","false","false","true","false"
"tt2238174","The Redemption of the Fish","2013","[Drama]","6.6","9","false","false","false","false","false","true","false","false","false","false"
"tt2392672","Reality","2014","[Comedy]","6.9","5190","false","false","true","false","false","false","false","false","false","false"
"tt0100789","Crackdown","1991","[Action, Crime, Drama]","6.2","38","true","false","false","true","false","true","false","false","false","false"
"tt0103064","Terminator 2: Judgment Day","1991","[Action, Sci-Fi]","8.5","981233","true","false","false","false","false","false","false","false","false","false"
"tt0111113","The Pamela Principle 2","1994","[Drama]","4.1","174","false","false","false","false","false","true","false","false","false","false"
"tt0111423","Heaven and Earth","1994","[Action, Crime, Drama]","6.1","153","true","false","false","true","false","true","false","false","false","false"
"tt9048840","Charm City Kings","2020","[Drama]","6.2","597","false","false","false","false","false","true","false","false","false","false"
"tt9059850","Dreaming Grand Avenue","2020","[Drama]","8.2","5","false","false","false","false","false","true","false","false","false","false"
"tt9214832","Emma.","2020","[Comedy, Drama, Romance]","6.7","21376","false","false","true","false","false","true","false","false","true","false"
"tt1733260","Silver or Lead","2010","[Drama]","6.7","26","false","false","false","false","false","true","false","false","false","false"
"tt1879066","Troubled Child","2012","[Drama]","5.5","209","false","false","false","false","false","true","false","false","false","false"
"tt2018136","Devil's Mile","2014","[Action, Crime, Horror]","3.8","394","true","false","false","true","false","false","true","false","false","false"
"tt4121306","Paradise in Heart","2014","[Action, Drama, Romance]","6.8","56","true","false","false","false","false","true","false","false","true","false"
"tt4285988","The Price","2015","[Thriller]","5.2","62","false","false","false","false","false","false","false","false","false","true"
"tt10080270","Killing Sarai","2019","[Romance, Thriller]","5.9","352","false","false","false","false","false","false","false","false","true","true"
"tt1028528","Death Proof","2007","[Action, Adventure, Thriller]","7.0","265134","true","true","false","false","false","false","false","false","false","true"
"tt6133484","Raakshas","2018","[Adventure, Drama, Family]","6.8","26","false","true","false","false","false","true","false","false","false","false"
"tt1340703","Angels in Our Midst","2007","[Drama, Family]","4.6","43","false","false","false","false","false","true","false","false","false","false"
"tt1485763","One Piece: Strong World","2009","[Action, Adventure, Animation]","7.6","4447","true","true","false","false","false","false","false","false","false","false"
"tt5524630","The Brave","2019","[Action, Crime, Thriller]","5.0","590","true","false","false","true","false","false","false","false","false","true"
"tt2690226","The Chaperone","2018","[Drama]","6.5","1070","false","false","false","false","false","true","false","false","false","false"
"tt1095217","Bad Lieutenant: Port of Call New Orleans","2009","[Crime, Drama]","6.6","73575","false","false","false","true","false","true","false","false","false","false"
"tt0291424","Bounty Huntress: Undercover","2001","[Action, Crime, Drama]","3.8","124","true","false","false","true","false","true","false","false","false","false"
"tt2452386","The Fundamentals of Caring","2016","[Comedy, Drama]","7.3","56420","false","false","true","false","false","true","false","false","false","false"
"tt2469760","Cam2Cam","2014","[Horror, Thriller]","3.7","781","false","false","false","false","false","false","true","false","false","true"
"tt0066826","The Touch","1971","[Drama]","6.3","1402","false","false","false","false","false","true","false","false","false","false"
"tt0162211","Deadly Instincts","1997","[Horror, Sci-Fi]","3.1","996","false","false","false","false","false","false","true","false","false","false"
"tt1698648","Girl Most Likely","2012","[Comedy]","5.8","14652","false","false","true","false","false","false","false","false","false","false"
"tt1860242","The Highwaymen","2019","[Biography, Crime, Drama]","6.9","70888","false","false","false","true","false","true","false","false","false","false"
"tt1951169","The Price to Pay","2008","[Drama]","5.5","6","false","false","false","false","false","true","false","false","false","false"
"tt6886080","To the Stars","2019","[Drama]","6.1","912","false","false","false","false","false","true","false","false","false","false"
"tt7014356","Anastasia","2020","[Adventure, Family, Fantasy]","3.0","315","false","true","false","false","false","false","false","false","false","false"
"tt7315570","Santa Girl","2019","[Comedy, Romance]","5.1","783","false","false","true","false","false","false","false","false","true","false"
"tt0476985","Aberration","2007","[Horror, Thriller]","2.4","265","false","false","false","false","false","false","true","false","false","true"
"tt1433810","Mumbai Diaries","2010","[Drama]","7.0","12307","false","false","false","false","false","true","false","false","false","false"
"tt1480662","Illegal","2010","[Drama]","7.1","73","false","false","false","false","false","true","false","false","false","false"
"tt1483324","At Middleton","2013","[Comedy, Romance]","6.5","7775","false","false","true","false","false","false","false","false","true","false"
"tt1645131","Romeo and Juliet","2013","[Drama, Romance]","5.8","10963","false","false","false","false","false","true","false","false","true","false"
"tt8076344","Penguin Highway","2018","[Adventure, Animation, Family]","7.1","1853","false","true","false","false","false","false","false","false","false","false"
"tt8128188","High Flying Bird","2019","[Drama, Sport]","6.2","7336","false","false","false","false","false","true","false","false","false","false"
"tt5577494","Clemency","2019","[Drama]","6.5","2629","false","false","false","false","false","true","false","false","false","false"
"tt2949196","I Lived","2015","[Horror, Mystery, Thriller]","4.5","765","false","false","false","false","false","false","true","true","false","true"
"tt0034928","The Jungle Book","1942","[Action, Adventure, Family]","6.7","3722","true","true","false","false","false","false","false","false","false","false"
"tt0077713","I Spit on Your Grave","1978","[Horror, Thriller]","5.7","25646","false","false","false","false","false","false","true","false","false","true"
"tt8923482","One Child Nation","2019","[Documentary, History]","7.5","4317","false","false","false","false","true","false","false","false","false","false"
"tt2357866","Axeman","2013","[Horror]","3.2","218","false","false","false","false","false","false","true","false","false","false"
"tt2387408","The Damned","2013","[Horror, Mystery, Thriller]","5.2","5935","false","false","false","false","false","false","true","true","false","true"
"tt2515086","One Direction: This Is Us","2013","[Documentary, Music]","4.2","23389","false","false","false","false","true","false","false","false","false","false"
"tt2548396","The Cloverfield Paradox","2018","[Action, Adventure, Horror]","5.5","93559","true","true","false","false","false","false","true","false","false","false"
"tt9358160","Light from Light","2019","[Drama]","5.7","387","false","false","false","false","false","true","false","false","false","false"
"tt1179069","6 Souls","2010","[Horror, Mystery, Thriller]","6.1","32087","false","false","false","false","false","false","true","true","false","true"
"tt1934172","Heroes of Dirt","2015","[Action, Drama, Sport]","6.8","85","true","false","false","false","false","true","false","false","false","false"
"tt4126870","At the Frontera","2018","[Action, Drama, Thriller]","6.6","8","true","false","false","false","false","true","false","false","false","true"
"tt4154796","Avengers: Endgame","2019","[Action, Adventure, Drama]","8.4","772959","true","true","false","false","false","true","false","false","false","false"
"tt6781638","Blue","2018","[Documentary]","6.8","173","false","false","false","false","true","false","false","false","false","false"
"tt0441889","Nuremberg","1948","[Documentary]","6.6","79","false","false","false","false","true","false","false","false","false","false"
"tt0490215","Silence","2016","[Drama, History]","7.2","98109","false","false","false","false","false","true","false","false","false","false"
"tt0790636","Dallas Buyers Club","2013","[Biography, Drama]","8.0","433056","false","false","false","false","false","true","false","false","false","false"
"tt1375666","Inception","2010","[Action, Adventure, Sci-Fi]","8.8","2023295","true","true","false","false","false","false","false","false","false","false"
"tt1293829","A Midsummer Comedy","2009","[Comedy]","4.2","477","false","false","true","false","false","false","false","false","false","false"
"tt3120280","Sierra Burgess Is a Loser","2018","[Comedy, Drama, Romance]","5.8","33917","false","false","true","false","false","true","false","false","true","false"
"tt4729638","Psychopath","2020","[Horror]","3.7","7","false","false","false","false","false","false","true","false","false","false"
"tt4777008","Maleficent: Mistress of Evil","2019","[Adventure, Family, Fantasy]","6.6","79588","false","true","false","false","false","false","false","false","false","false"
"tt9600932","The Brink","2019","[Documentary]","6.2","644","false","false","false","false","true","false","false","false","false","false"
"tt1169133","American Bully","2009","[Crime, Drama, Thriller]","4.8","330","false","false","false","true","false","true","false","false","false","true"
"tt1172997","Babysitters Beware","2009","[Comedy, Family]","4.4","336","false","false","true","false","false","false","false","false","false","false"
"tt1778359","The Silent Truth","2010","[Animation, Crime, Documentary]","8.1","40","false","false","false","true","true","false","false","false","false","false"
"tt1954330","Random Acts of Violence","2012","[Comedy, Crime, Horror]","5.7","379","false","false","true","true","false","false","true","false","false","false"
"tt4154664","Captain Marvel","2019","[Action, Adventure, Sci-Fi]","6.9","427642","true","true","false","false","false","false","false","false","false","false"
"tt10122042","Kingdom Men Rising","2019","[Documentary]","8.1","42","false","false","false","false","true","false","false","false","false","false"
"tt12217840","The Enchanting Phantom","2020","[Adventure, Drama, Fantasy]","5.7","60","false","true","false","false","false","true","false","false","false","false"
"tt7671064","Brittany Runs a Marathon","2019","[Comedy, Drama]","6.8","14680","false","false","true","false","false","true","false","false","false","false"
"tt0451109","Dark Harvest II: The Maize","2004","[Horror]","1.9","2574","false","false","false","false","false","false","true","false","false","false"
"tt1650043","Diary of a Wimpy Kid: Rodrick Rules","2011","[Comedy, Family]","6.5","25687","false","false","true","false","false","false","false","false","false","false"
"tt1650060","SGT. Will Gardner","2019","[Action, Adventure, Drama]","5.9","914","true","true","false","false","false","true","false","false","false","false"
"tt8080302","Penguins","2019","[Documentary, Family]","7.0","1287","false","false","false","false","true","false","false","false","false","false"
"tt1259521","The Cabin in the Woods","2011","[Horror]","7.0","370119","false","false","false","false","false","false","true","false","false","false"
"tt1307002","Redemption","2009","[Action, Crime, Drama]","3.5","510","true","false","false","true","false","true","false","false","false","false"
"tt2564156","In God We Trust","2013","[Documentary]","7.6","26","false","false","false","false","true","false","false","false","false","false"
"tt2837574","The Old Man & the Gun","2018","[Biography, Comedy, Crime]","6.7","39386","false","false","true","true","false","false","false","false","false","false"
"tt3422314","The First Line","2014","[Drama]","5.0","244","false","false","false","false","false","true","false","false","false","false"
"tt0357930","The Scare Hole","2004","[Drama, Thriller]","4.7","355","false","false","false","false","false","true","false","false","false","true"
